! ------------ AirfoilInfo v1.00.x Input File ----------------------------------.
! Airfoil properties to be used with AeroDyn v15
! Generated from ...
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd     ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.0           NonDimArea    ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0             NumCoords     ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
1             NumTabs       ! Number of airfoil tables in this file. Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
0.75          Re            ! Reynolds number in millions
0             Ctrl          ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata    ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-9.7521       alpha0        ! 0-lift angle of attack, depends on airfoil.
7.7196        alpha1        ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-9.6898       alpha2        ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1             eta_e         ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True.
6.6547        C_nalpha      ! Slope of the 2D normal force coefficient curve. (1/rad)
default       T_f0          ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
default       T_V0          ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. Default value= 6.
default       T_p           ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. Default =1.7.
default       T_VL          ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = [6; 13]; default value= 11]
default       b1            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       b2            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       b5            ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 5]
default       A1            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       A2            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       A5            ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0             S1            ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S2            ! Constant in the f curve best-fit for AOA>alpha1;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S3            ! Constant in the f curve best-fit for alpha2<=AOA<alpha0;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S4            ! Constant in the f curve best-fit for AOA<alpha2;by definition it depends on the airfoil. [ignored if UAMod<>1]
1.7285        Cn1           ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.2128       Cn2           ! As Cn1 for negative AOAs.
default       St_sh         ! Strouhal's shedding frequency constant. [default = 0.19]
0.0301        Cd0           ! 2D drag coefficient value at 0-lift.
-0.0721       Cm0           ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0             k0            ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25). [ignored if UAMod<>1]
0             k1            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k2            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k3            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k1_hat        ! Constant in the expression of Cc due to leading edge vortex effects. [ignored if UAMod<>1]
default       x_cp_bar      ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
default       UACutout      ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
default       filtCutOff    ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
132           NumAlf        ! Number of data lines in the following table
! Alpha           Cl              Cd              Cm             
! (deg)           (-)             (-)             (-)            
-1.80000000e+02	 0.00000000e+00	 1.00000000e-03	 0.00000000e+00
-1.78214290e+02	 8.71700000e-02	 1.00000000e-03	 7.14300000e-02
-1.76428570e+02	 1.74350000e-01	 1.00000000e-03	 1.42860000e-01
-1.74642860e+02	 2.61530000e-01	 1.00000000e-03	 2.14290000e-01
-1.72857140e+02	 3.48700000e-01	 6.41000000e-03	 2.85710000e-01
-1.71071430e+02	 4.35870000e-01	 1.94200000e-02	 3.57140000e-01
-1.69285710e+02	 5.23050000e-01	 3.52300000e-02	 4.22130000e-01
-1.67500000e+02	 6.10220000e-01	 5.37600000e-02	 4.77450000e-01
-1.65714290e+02	 6.97400000e-01	 7.49400000e-02	 5.32780000e-01
-1.63928570e+02	 7.84570000e-01	 9.87000000e-02	 5.88100000e-01
-1.62142860e+02	 8.71750000e-01	 1.24950000e-01	 6.43420000e-01
-1.60357140e+02	 9.58920000e-01	 1.53570000e-01	 6.98750000e-01
-1.58571430e+02	 1.04610000e+00	 1.84470000e-01	 7.04220000e-01
-1.56785710e+02	 1.13328000e+00	 2.17510000e-01	 6.97240000e-01
-1.55000000e+02	 1.22045000e+00	 2.52580000e-01	 6.90250000e-01
-1.50357140e+02	 1.09436000e+00	 3.52230000e-01	 6.72090000e-01
-1.45714290e+02	 9.98920000e-01	 4.62020000e-01	 6.36830000e-01
-1.41071430e+02	 9.18740000e-01	 5.79080000e-01	 6.00160000e-01
-1.36428570e+02	 8.44980000e-01	 7.00360000e-01	 5.84960000e-01
-1.31785710e+02	 7.72410000e-01	 8.22700000e-01	 5.76210000e-01
-1.27142860e+02	 6.97930000e-01	 9.42920000e-01	 5.73620000e-01
-1.22500000e+02	 6.19920000e-01	 1.05788000e+00	 5.74880000e-01
-1.17857140e+02	 5.37750000e-01	 1.16459000e+00	 5.76770000e-01
-1.13214290e+02	 4.51550000e-01	 1.26028000e+00	 5.79410000e-01
-1.08571430e+02	 3.62050000e-01	 1.34246000e+00	 5.80860000e-01
-1.03928570e+02	 2.70450000e-01	 1.40902000e+00	 5.79660000e-01
-9.92857100e+01	 1.78310000e-01	 1.45822000e+00	 5.77380000e-01
-9.46428600e+01	 8.74800000e-02	 1.48880000e+00	 5.69210000e-01
-9.00000000e+01	 0.00000000e+00	 1.50000000e+00	 5.61030000e-01
-8.53571400e+01	-8.74800000e-02	 1.48880000e+00	 5.44050000e-01
-8.07142900e+01	-1.78310000e-01	 1.45822000e+00	 5.27060000e-01
-7.60714300e+01	-2.70450000e-01	 1.40902000e+00	 5.05540000e-01
-7.14285700e+01	-3.62050000e-01	 1.34246000e+00	 4.83200000e-01
-6.67857100e+01	-4.51550000e-01	 1.26028000e+00	 4.59310000e-01
-6.21428600e+01	-5.37750000e-01	 1.16459000e+00	 4.34730000e-01
-5.75000000e+01	-6.19920000e-01	 1.05788000e+00	 4.10310000e-01
-5.28571400e+01	-6.97930000e-01	 9.42920000e-01	 3.86030000e-01
-4.82142900e+01	-7.72410000e-01	 8.22700000e-01	 3.62120000e-01
-4.35714300e+01	-8.44980000e-01	 7.00360000e-01	 3.38800000e-01
-3.89285700e+01	-9.18740000e-01	 5.79080000e-01	 3.14580000e-01
-3.42857100e+01	-9.98920000e-01	 4.62020000e-01	 2.87360000e-01
-2.96428600e+01	-1.09436000e+00	 3.52230000e-01	 2.58370000e-01
-2.50000000e+01	-1.22045000e+00	 2.52580000e-01	 2.07990000e-01
-2.38571400e+01	-1.12898000e+00	 2.35900000e-01	 1.95590000e-01
-2.27142900e+01	-1.03750000e+00	 2.19230000e-01	 1.83190000e-01
-2.15714300e+01	-9.46030000e-01	 2.02550000e-01	 1.70790000e-01
-2.04285700e+01	-8.54550000e-01	 1.85870000e-01	 1.58390000e-01
-1.92857100e+01	-7.63080000e-01	 1.69190000e-01	 1.55420000e-01
-1.81428600e+01	-6.71600000e-01	 1.52520000e-01	 1.58110000e-01
-1.70000000e+01	-5.80120000e-01	 1.35840000e-01	 1.60790000e-01
-1.58571400e+01	-4.88650000e-01	 1.19160000e-01	 1.63480000e-01
-1.47142900e+01	-3.97170000e-01	 1.02490000e-01	 1.66170000e-01
-1.35714300e+01	-3.05700000e-01	 8.58100000e-02	 1.68850000e-01
-1.24285700e+01	-2.14220000e-01	 6.91300000e-02	 1.71540000e-01
-1.12857100e+01	-1.22750000e-01	 5.24500000e-02	 1.74220000e-01
-9.00000000e+00	 6.02000000e-02	 1.91000000e-02	-1.92900000e-01
-8.00000000e+00	 2.82900000e-01	 1.57200000e-02	-2.18300000e-01
-7.00000000e+00	 5.04600000e-01	 1.24700000e-02	-2.40500000e-01
-6.00000000e+00	 5.21600000e-01	 1.33500000e-02	-2.23600000e-01
