! ------------ AirfoilInfo v1.00.x Input File ----------------------------------.
! Airfoil properties to be used with AeroDyn v15
! Generated from ...
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd     ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.0           NonDimArea    ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0             NumCoords     ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
1             NumTabs       ! Number of airfoil tables in this file. Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
9.8           Re            ! Reynolds number in millions
0             Ctrl          ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata    ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
2.4721        alpha0        ! 0-lift angle of attack, depends on airfoil.
19.1644       alpha1        ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-10.8724      alpha2        ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1             eta_e         ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True.
7.9376        C_nalpha      ! Slope of the 2D normal force coefficient curve. (1/rad)
default       T_f0          ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
default       T_V0          ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. Default value= 6.
default       T_p           ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. Default =1.7.
default       T_VL          ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = [6; 13]; default value= 11]
default       b1            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       b2            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       b5            ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 5]
default       A1            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       A2            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       A5            ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0             S1            ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S2            ! Constant in the f curve best-fit for AOA>alpha1;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S3            ! Constant in the f curve best-fit for alpha2<=AOA<alpha0;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S4            ! Constant in the f curve best-fit for AOA<alpha2;by definition it depends on the airfoil. [ignored if UAMod<>1]
1.9603        Cn1           ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.5887       Cn2           ! As Cn1 for negative AOAs.
default       St_sh         ! Strouhal's shedding frequency constant. [default = 0.19]
0.0082        Cd0           ! 2D drag coefficient value at 0-lift.
-0.0008       Cm0           ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0             k0            ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25). [ignored if UAMod<>1]
0             k1            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k2            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k3            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k1_hat        ! Constant in the expression of Cc due to leading edge vortex effects. [ignored if UAMod<>1]
default       x_cp_bar      ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
default       UACutout      ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
default       filtCutOff    ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
166           NumAlf        ! Number of data lines in the following table
! Alpha           Cl              Cd              Cm             
! (deg)           (-)             (-)             (-)            
-1.80000000e+02	 0.00000000e+00	 1.00000000e-03	 0.00000000e+00
-1.78214290e+02	 9.94800000e-02	 1.00000000e-03	 7.14300000e-02
-1.76428570e+02	 1.98960000e-01	 1.00000000e-03	 1.42860000e-01
-1.74642860e+02	 2.98440000e-01	 1.00000000e-03	 2.14290000e-01
-1.72857140e+02	 3.97910000e-01	 1.00000000e-03	 2.85710000e-01
-1.71071430e+02	 4.97390000e-01	 1.00000000e-03	 3.57140000e-01
-1.69285710e+02	 5.96870000e-01	 1.00000000e-03	 4.10870000e-01
-1.67500000e+02	 6.96350000e-01	 1.00000000e-03	 4.38040000e-01
-1.65714290e+02	 7.95830000e-01	 1.00000000e-03	 4.65200000e-01
-1.63928570e+02	 8.95310000e-01	 1.00000000e-03	 4.92370000e-01
-1.62142860e+02	 9.94790000e-01	 2.77500000e-02	 5.19540000e-01
-1.60357140e+02	 1.09427000e+00	 5.73900000e-02	 5.46710000e-01
-1.58571430e+02	 1.19374000e+00	 8.94000000e-02	 5.44550000e-01
-1.56785710e+02	 1.29322000e+00	 1.23660000e-01	 5.35050000e-01
-1.55000000e+02	 1.39270000e+00	 1.60030000e-01	 5.25550000e-01
-1.50357140e+02	 1.22972000e+00	 2.63480000e-01	 5.00860000e-01
-1.45714290e+02	 1.10633000e+00	 3.77640000e-01	 4.56590000e-01
-1.41071430e+02	 1.00410000e+00	 4.99640000e-01	 4.10690000e-01
-1.36428570e+02	 9.12480000e-01	 6.26370000e-01	 3.90500000e-01
-1.31785710e+02	 8.25180000e-01	 7.54650000e-01	 3.78020000e-01
-1.27142860e+02	 7.38470000e-01	 8.81260000e-01	 3.73660000e-01
-1.22500000e+02	 6.50260000e-01	 1.00301000e+00	 3.74370000e-01
-1.17857140e+02	 5.59640000e-01	 1.11687000e+00	 3.76650000e-01
-1.13214290e+02	 4.66530000e-01	 1.22002000e+00	 3.80760000e-01
-1.08571430e+02	 3.71530000e-01	 1.30994000e+00	 3.84060000e-01
-1.03928570e+02	 2.75740000e-01	 1.38443000e+00	 3.85530000e-01
-9.92857100e+01	 1.80650000e-01	 1.44174000e+00	 3.85990000e-01
-9.46428600e+01	 8.80600000e-02	 1.48054000e+00	 3.80920000e-01
-9.00000000e+01	 0.00000000e+00	 1.50000000e+00	 3.75850000e-01
-8.53571400e+01	-8.80600000e-02	 1.48054000e+00	 3.58030000e-01
-8.07142900e+01	-1.80650000e-01	 1.44174000e+00	 3.40200000e-01
-7.60714300e+01	-2.75740000e-01	 1.38443000e+00	 3.18460000e-01
-7.14285700e+01	-3.71530000e-01	 1.30994000e+00	 2.96000000e-01
-6.67857100e+01	-4.66530000e-01	 1.22002000e+00	 2.72730000e-01
-6.21428600e+01	-5.59640000e-01	 1.11687000e+00	 2.49090000e-01
-5.75000000e+01	-6.50260000e-01	 1.00301000e+00	 2.26300000e-01
-5.28571400e+01	-7.38470000e-01	 8.81260000e-01	 2.04240000e-01
-4.82142900e+01	-8.25180000e-01	 7.54650000e-01	 1.83060000e-01
-4.35714300e+01	-9.12480000e-01	 6.26370000e-01	 1.63280000e-01
-3.89285700e+01	-1.00410000e+00	 4.99640000e-01	 1.42830000e-01
-3.42857100e+01	-1.10633000e+00	 3.77640000e-01	 1.20130000e-01
-2.96428600e+01	-1.22972000e+00	 2.63480000e-01	 9.48700000e-02
-2.50000000e+01	-1.39270000e+00	 1.60030000e-01	 3.88600000e-02
-2.38571400e+01	-1.40794000e+00	 1.49700000e-01	 2.50700000e-02
-2.27142900e+01	-1.42318000e+00	 1.39370000e-01	 1.12800000e-02
-2.15714300e+01	-1.43842000e+00	 1.29040000e-01	-2.50000000e-03
-2.04285700e+01	-1.45366000e+00	 1.18710000e-01	-1.62900000e-02
-1.92857100e+01	-1.46890000e+00	 1.08380000e-01	-5.34200000e-02
-1.81428600e+01	-1.48414000e+00	 9.80600000e-02	-1.04560000e-01
-1.70000000e+01	-1.49938000e+00	 8.77300000e-02	-1.55700000e-01
-1.58571400e+01	-1.51462000e+00	 7.74000000e-02	-2.06830000e-01
-1.47142900e+01	-1.52986000e+00	 6.70700000e-02	-2.57970000e-01
-1.35714300e+01	-1.54510000e+00	 5.67400000e-02	-3.09110000e-01
-1.24285700e+01	-1.56034000e+00	 4.64100000e-02	-3.60250000e-01
-1.12857100e+01	-1.57558000e+00	 3.60900000e-02	-4.11390000e-01
-9.00000000e+00	-1.60606000e+00	 1.54300000e-02	 6.84000000e-02
-8.50000000e+00	-1.54609000e+00	 1.35600000e-02	 6.48000000e-02
-8.00000000e+00	-1.47878000e+00	 1.26100000e-02	 6.11000000e-02
-7.50000000e+00	-1.40932000e+00	 1.17400000e-02	 5.71000000e-02
